timestamp,Target Joint Moments_0,Target Joint Moments_1,Target Joint Moments_2,Target Joint Moments_3,Target Joint Moments_4,Target Joint Moments_5
0.0,1.0294491234022102e-09,-18.46266745616127,-10.070189087314255,-2.103216700430676,-0.15243168997183687,0.013528227257966449
0.10241150856018066,6.879725011231124e-11,-18.462986369478507,-10.070051737261249,-2.1031611630373623,-0.15244575680125258,0.013525723476273031
0.20374226570129395,-2.9668972668177073e-16,-18.462691246557043,-10.070163372569182,-2.1031940004138887,-0.1524329745833628,0.01352728990660588
0.3051879405975342,1.0601033084135244e-15,-18.462715183293497,-10.070137801977355,-2.1031853471269435,-0.15248595475968738,0.013526834007914438
0.4069180488586426,3.495348435943907e-11,-18.46258930403011,-10.07007079623828,-2.103154495448307,-0.15254497486034066,0.01352532728974324
0.5087182521820068,4.765386243331655e-16,-18.462523965983163,-10.070245637998234,-2.1032154380945194,-0.15243174688484365,0.013528338078015668
0.610363245010376,7.499877736824443e-16,-18.462934521332823,-10.070183196644397,-2.103211738835757,-0.15253147018424762,0.013528135953541923
0.7116658687591553,-3.1606072333023757e-16,-18.462630526612173,-10.070110680855093,-2.1031714358266025,-0.1524513163059135,0.013526074562581735
0.8129034042358398,4.1158588387053657e-16,-18.462618917942933,-10.070001395669669,-2.1031513845099608,-0.1524170088651906,0.01352523810066105
0.9142246246337891,4.5110135886901754e-17,-18.462656104693462,-10.070183090368175,-2.1031866054346957,-0.15247975701285835,0.013526799413741162
1.0160331726074219,-7.213298441073742e-16,-18.46272814972202,-10.070207634945545,-2.1032054727462146,-0.15243232926839143,0.013527719601495904
1.1171579360961914,1.115045768837749e-16,-18.462569820548527,-10.070191138550822,-2.1032191013956587,-0.15248266653936507,0.013528386876588812
1.2184977531433105,1.5423973131737685e-15,-18.462483693547068,-10.070286987643195,-2.103237092753658,-0.15248776512899637,0.01352931909518652
1.3203070163726807,-1.566380094854486e-16,-18.46265945144529,-10.070134253533876,-2.103213549226747,-0.15245502219624912,0.013528317994102527
1.4213473796844482,1.4752934059829536e-16,-18.462780020243535,-10.070114328963417,-2.1031688266050064,-0.1524807552963519,0.013526155917522192
1.5230045318603516,7.739569002656097e-16,-18.463099193124613,-10.070069563233064,-2.1031722676215105,-0.15243217724120228,0.013526194112354877
1.6247363090515137,2.5049576995264586e-16,-18.4626311237123,-10.070012932423996,-2.1031463479912005,-0.15247386994722067,0.013524985283234906
1.7259185314178467,0.010596274604486205,-18.50505857371175,-10.023458734100485,-2.101717854050101,-0.15286746672341017,0.013415802129159514
1.8276188373565674,0.02980523862394193,-18.59690411095507,-9.901792044112472,-2.0993970905122676,-0.1535576190071066,0.01322264336085337
1.9289779663085938,0.02780102774809146,-18.670263067122285,-9.73979625140614,-2.09978861405069,-0.1538651589988141,0.01324795962422607
2.030521869659424,0.025737329913011132,-18.749726777370448,-9.564659398204086,-2.1000299850699022,-0.15414583373140792,0.013272637323265854
2.13197660446167,0.00013027396195745318,-18.767660245882084,-9.46884856650407,-2.1030316601306103,-0.15382368434653526,0.013521846086497756
2.2336630821228027,0.01934636538266742,-18.75935323753785,-9.528164272203766,-2.1007590742064233,-0.1540843454848766,0.013335528644771022
2.335186243057251,0.17669467558354335,-26.004937700671533,-13.119655481871378,-1.929513489798455,-0.7243944395810996,0.014678102192762691
2.4374001026153564,3.975865923297248e-16,-18.65483199697974,-9.377797660392964,-2.0132393264517257,-0.8600147843563155,0.012362618111584407
2.5394446849823,6.033007453116474e-16,-18.75362008677536,-9.452870297224978,-2.0980652088595186,-0.2841264487551828,0.013357064415836123
2.641127586364746,-4.166705945287633e-16,-18.755767319059284,-9.46769097967556,-2.1048061624069523,-0.2088169573381319,0.013613497397355562
2.7427332401275635,-6.123443291466631e-16,-18.754486733948358,-9.471083044923187,-2.1055184381676115,-0.21013321200531182,0.013648270050650231
2.8447515964508057,4.813192013596718e-17,-18.753595728036164,-9.472815110202717,-2.105932533005852,-0.2111101357207644,0.013668541933063013
2.947155475616455,1.409670731942218e-15,-18.753758260482172,-9.472006832253891,-2.1056893471767935,-0.21195940914576478,0.01365762219736043
3.0489773750305176,-6.618924850617171e-16,-18.753919210908986,-9.472381216461267,-2.1057430392404544,-0.212599013965455,0.013660272665827818
3.1508703231811523,8.157383645874664e-16,-18.75395672797949,-9.472607134277778,-2.105742810740895,-0.21332338385974875,0.013660774003029178
3.252254009246826,-1.4778283092419284e-17,-18.754091251292834,-9.472225283936368,-2.1056687240978422,-0.21370891960183605,0.013657445499522296
3.3539059162139893,8.169430166648488e-16,-18.753893943156598,-9.472466109579704,-2.1057025066962667,-0.21396457366640456,0.013658888774409433
3.4560892581939697,7.144225724911042e-16,-18.753921590862564,-9.472321631373866,-2.1056445798339163,-0.21428530043895555,0.013656333071513399
3.5575101375579834,5.608607600225954e-16,-18.754029101979466,-9.472382199493063,-2.105666274491384,-0.21444006596731385,0.013657466690285077
3.659132719039917,1.1082764850097233e-15,-18.75438902836336,-9.472020478870633,-2.105579693327245,-0.21464439614357284,0.013653408573952312
3.7609610557556152,1.525502714953912e-16,-18.75362871508347,-9.472373009912065,-2.1056379706497346,-0.2148507824462131,0.013656606433726893
3.8628671169281006,-1.397019711712643e-17,-18.753931030697398,-9.472041279398134,-2.1055272480090066,-0.21491808559567246,0.013651064536484549
3.964204788208008,-1.74687375828667e-16,-18.753817656892487,-9.472309080304623,-2.1056315992189716,-0.21503620762381875,0.013656222937911324
4.065678596496582,8.96657236045753e-16,-18.754056721542117,-9.472285264534152,-2.105612078910196,-0.21511815880689023,0.013655357235398393
4.167132139205933,3.462807379971804e-16,-18.75432035729265,-9.472178373951406,-2.1055859449557217,-0.21512035544721678,0.013654101553042319
4.269110679626465,1.8562911004046224e-16,-18.753908186700908,-9.472447179572482,-2.1056794962095333,-0.2151806247261054,0.01365844772781439
4.370147228240967,-4.0506180119149e-17,-18.753697060105125,-9.472016984678868,-2.1055340985120843,-0.21534743502685058,0.013651893026277551
4.47157096862793,-2.1732984914140769e-16,-18.754557946162123,-9.472106156599821,-2.105577089783053,-0.21531341157724648,0.013653624315879976
4.573066711425781,9.1904621522119e-16,-18.754182412094135,-9.472248848393313,-2.1055522526300687,-0.21539580381223208,0.013652452707676973
4.675085783004761,-2.4598885984153844e-16,-18.75398619457679,-9.472340543901256,-2.105620753077331,-0.21530368400121058,0.013655877187361665
4.776951313018799,3.204412286632183e-16,-18.75388069643587,-9.472199369202379,-2.1055811664126955,-0.2153009249993125,0.013653841117939745
4.879121780395508,-1.436941350589861e-16,-18.754196717376885,-9.472226226205965,-2.1055904115404744,-0.2153514377202198,0.013654341038330506
4.980952024459839,5.719164044493647e-16,-18.753440222455072,-9.47253128535233,-2.105648063912098,-0.21540328543756318,0.013657273686381264
5.083118438720703,3.84369139496189e-16,-18.75427723906757,-9.472353063724912,-2.1056257560486626,-0.215380854320943,0.013656057587297448
5.184738397598267,4.55807995874929e-16,-18.754045911356762,-9.472275706146544,-2.1056141183214514,-0.2154405624001951,0.013655689843215576
5.286712884902954,7.050898021780369e-16,-18.754088265484413,-9.472072710437686,-2.1055434288300243,-0.21541814723038266,0.013652091107339231
5.389020919799805,1.2103424199066496e-15,-18.75410588526343,-9.472000202977949,-2.105527627074952,-0.2154538873602778,0.013651300618953036
5.491153955459595,-1.3699352376541458e-15,-18.753855133283746,-9.472344678957977,-2.1056094249298547,-0.2153943953998976,0.01365543839598548
5.59294319152832,-8.180121484337542e-16,-18.754074343876177,-9.472211505989415,-2.1055971692448074,-0.21544808152667436,0.013655029951650011
5.694936752319336,-5.919297316588974e-16,-18.75423783589285,-9.472302394521291,-2.105604724905907,-0.21543594447546516,0.013655152047512149
5.79725980758667,-1.7008199979180248e-16,-18.754075337720796,-9.472230024879604,-2.1055667188572746,-0.21545060665286841,0.01365325675818199
5.899420499801636,4.476931298998378e-16,-18.754169287988145,-9.472108043352986,-2.105561793347371,-0.21538154969009057,0.013653270798485617
6.001121997833252,1.1506742129500024e-15,-18.754181376220604,-9.471993077900306,-2.105533389911845,-0.21542978663606277,0.013651592529067814
6.102759599685669,3.4350256505595676e-17,-18.75370608586003,-9.472324570227027,-2.105603490797569,-0.2153712761920799,0.013655139937161297
6.2040276527404785,2.0694560074806806e-17,-18.753911712940692,-9.472231637514437,-2.1055820771169285,-0.21550870087372903,0.013654055218582362
6.305560827255249,1.272997180662893e-16,-18.75387542436442,-9.47215028396071,-2.1055917910352266,-0.2154545786573851,0.01365454073122116
6.407135009765625,-6.831077065284699e-16,-18.754031697686308,-9.472233327058827,-2.1055968680597505,-0.21547570268950686,0.013654453123555656
6.509281873703003,-3.7616162846531123e-16,-18.754156610425333,-9.472094114023099,-2.1055637584613613,-0.21546369967148798,0.013653300865830493
6.610950231552124,3.459999391305401e-17,-18.75409582243386,-9.472323739527077,-2.1056026600976185,-0.2154428605050159,0.013655008519791885
6.712771415710449,-7.612016296362542e-16,-18.754059464485945,-9.472028888185275,-2.105532255093896,-0.21543599093673915,0.013651826951274256
6.814423561096191,1.5271772949547306e-15,-18.754152899144927,-9.47187134553628,-2.1055364603934956,-0.21541672530083192,0.01365188622634323
6.916121482849121,-1.5796951632721091e-16,-18.753887024687447,-9.472598145483909,-2.1056683243981134,-0.2154055986599966,0.013658011912911914
7.017776727676392,-6.353103958395314e-16,-18.754038426315613,-9.472173084853022,-2.1055441430937396,-0.21541811616063922,0.01365236043967051
7.119504451751709,-2.886152130585017e-16,-18.75363955532047,-9.472429542835535,-2.105623847038507,-0.21546878495638475,0.01365637574624591
7.221064805984497,-3.505004237026492e-16,-18.753979189432098,-9.472160790104077,-2.1056068077181247,-0.21542970274494133,0.013655304871407575
7.323105573654175,1.1330653004306338e-15,-18.75402323102788,-9.472298090624168,-2.105603857337938,-0.21543669227445023,0.013655110262655461
7.425182580947876,-8.763070097532561e-17,-18.754097391683665,-9.472278992355648,-2.105623633009597,-0.21537565079351062,0.013656084037838237
7.526874303817749,5.996922972751992e-16,-18.754016300127535,-9.472463283822021,-2.1056343944002105,-0.21541523343119895,0.013656623590355858
7.628781318664551,1.963763368671187e-16,-18.75397969058194,-9.472299615155684,-2.105607100036545,-0.21541748904172311,0.013654968957589692
7.730932950973511,-7.647661692714269e-16,-18.754146054963652,-9.471996561072993,-2.105571670924377,-0.21539691016029985,0.01365372005869266
7.833154916763306,2.4427357097405357e-16,-18.753897646645076,-9.472172506241366,-2.1055865207530635,-0.21540642938778504,0.01365421203494949
7.935091733932495,1.674143911199751e-16,-18.753869124357806,-9.47240310990889,-2.1056526075761575,-0.21541979882548787,0.013657710459989226
8.036710977554321,9.959068459500629e-18,-18.75403940718783,-9.472194094346635,-2.1056063905873934,-0.21538994249931714,0.013655414328089779
8.138308048248291,-7.087707004827968e-17,-18.75401952629624,-9.472130400889597,-2.1055680417965608,-0.21538032255571146,0.013653356223485142
8.239341497421265,3.271852694204907e-17,-18.75375804261855,-9.4721668458433,-2.1055469248140852,-0.21544148479330896,0.01365237467016293
8.340376138687134,-1.559272140122624e-16,-18.75398013809108,-9.472209932880855,-2.1055638089062962,-0.21544006720658337,0.013653214389394945
8.442050457000732,1.1618107060098426e-15,-18.75417926532114,-9.4722901399145,-2.1055989134217827,-0.2154641104295267,0.01365496340442028
8.543390274047852,2.34747910413945e-17,-18.75413474172757,-9.472245616320931,-2.1055973445812426,-0.2154075357123896,0.013654676246960635
8.64469313621521,-1.259077807176963e-15,-18.754020228707184,-9.472499759784224,-2.10563393299761,-0.21547872970534476,0.013656845390280762
8.746045589447021,-6.979280070872844e-16,-18.753791288625617,-9.472280834299847,-2.1055936884636615,-0.2154550842107477,0.013654555471955286
8.847461462020874,2.391275579606305e-16,-18.754118471590417,-9.471967100063152,-2.1055548833725095,-0.21538144269397058,0.013652828496208736
8.948882341384888,8.81899360326226e-16,-18.75389859024987,-9.472388135924101,-2.105637418827457,-0.21542715117432934,0.013656984537010081
9.051047086715698,-7.34572391119153e-16,-18.75409423746194,-9.472413536132043,-2.1056026861697896,-0.21546650614885596,0.013655260349900116
9.152537822723389,-1.3417710116548585e-16,-18.75344111022626,-9.472538432567914,-2.1056702435343113,-0.2154122346650302,0.013658508417966233
9.253634214401245,-6.466033377045269e-16,-18.75402538007733,-9.472042997033688,-2.1055281064738116,-0.21544777952994032,0.01365136911253822
9.354876041412354,-4.506963588334024e-16,-18.753831467561117,-9.472231508072419,-2.105585384097866,-0.21544905876464127,0.01365434290735651
9.456597089767456,-2.4128841180097015e-16,-18.75408581652972,-9.472023946011007,-2.1055363343267985,-0.21542345825167736,0.013651673158348105
9.557594299316406,6.529575340293673e-16,-18.754042542184013,-9.4719806716653,-2.1055377381065843,-0.21543553316267927,0.013652119848171622
9.659827709197998,-8.249133435812443e-17,-18.75404978241979,-9.472159405227941,-2.105597475708657,-0.2153717755978884,0.013654795570313408
9.7615647315979,-4.65064438096973e-16,-18.75421247207879,-9.472241980907869,-2.1055907023013916,-0.2154371343664501,0.013654553554607997
9.86275601387024,9.313699688860337e-16,-18.75414349864407,-9.472126065939563,-2.105564780781103,-0.2154386322323325,0.013653231889182545
9.964200735092163,-7.689591229810398e-16,-18.75401828793155,-9.472000855227046,-2.10551345833881,-0.2154550892702705,0.01365069713487704
10.066072940826416,-9.681979183578983e-16,-18.753686041472314,-9.472224408428708,-2.1055754923599905,-0.2154559671291785,0.013653889035151072
10.167903661727905,7.450548018629649e-16,-18.753828636766514,-9.472320686091358,-2.1056275266593687,-0.2154515600561296,0.013656181142873276
10.269845247268677,1.3330730685475205e-15,-18.753777373791262,-9.472396484077656,-2.1056013114147665,-0.21547604568872938,0.01365500944138016
10.37179446220398,1.5016201991439645e-16,-18.754152680973803,-9.472307368132608,-2.1055976714179434,-0.21545411624495128,0.013655087048581437
10.473647117614746,6.678305731424964e-16,-18.75377629553876,-9.472395405825152,-2.1056002331622627,-0.21539518448189818,0.013655120722680237
10.57563853263855,1.1081954585328206e-15,-18.753769781791213,-9.472479024815042,-2.105622002795099,-0.21544597191067205,0.01365607322562216
10.677021026611328,-4.919185564169446e-16,-18.753632068507674,-9.47215791716746,-2.1055287606294466,-0.2154254806224064,0.013651596567659834
10.778571367263794,-1.0174564725502331e-17,-18.753946205578305,-9.472312447112564,-2.1055610857243408,-0.2154571927780644,0.013653300678833908
10.880785465240479,1.0642943571261866e-15,-18.753968765818446,-9.472288690392189,-2.1055961752730523,-0.21541842169992503,0.013654548890256753
10.982407331466675,2.81946562369438e-16,-18.75400392494784,-9.47227878454413,-2.105601733004182,-0.21546385774063123,0.01365497561650589
11.084374189376831,-5.596894482869826e-16,-18.753811449387808,-9.472382989893992,-2.105635064730236,-0.2154165102568032,0.013656524589882575
11.186460494995117,1.7978321206613256e-15,-18.75388140399724,-9.472360309162234,-2.1056287061561965,-0.215415696040487,0.0136562182921939
11.288811445236206,-3.7587086868973455e-16,-18.75426703686055,-9.472250230041936,-2.1056303090127226,-0.21539869679586315,0.013656333894602392
11.390904426574707,4.841660774410323e-16,-18.754095849136846,-9.472080294090123,-2.105561322474911,-0.2153876432671566,0.013653093545224019
11.493194818496704,1.2356468335469766e-15,-18.75411899981589,-9.472273686974695,-2.10559491725258,-0.21541856639666165,0.013654802054758186
11.594898462295532,-2.617214719600081e-16,-18.75367216438965,-9.472368263013344,-2.1056205526138414,-0.2154413667640935,0.013655971802434958
11.697487592697144,-3.1224171564168333e-16,-18.753951228412326,-9.47231496632248,-2.105622880745378,-0.21539256818515748,0.013655925708009173
11.799535274505615,-1.2709600515354953e-15,-18.753743025632048,-9.472484190831013,-2.1056299605755466,-0.2153818533588131,0.013656287576630139
11.901907682418823,-1.4044976726043062e-16,-18.75385463216019,-9.472343551921846,-2.1056085126595168,-0.21540053525501374,0.01365531480779001
12.003854036331177,-8.816197964402403e-16,-18.75388133126975,-9.47215619086604,-2.1055822333212113,-0.21544931936039816,0.013654153879706064
12.1058669090271,2.625515013825908e-16,-18.75386742301082,-9.472401408561904,-2.105592491409845,-0.2154248217739701,0.013654509509566759
12.207824230194092,-3.1361795806533375e-16,-18.75394256091664,-9.472080974817993,-2.105557277782089,-0.2154581366156123,0.01365270156148321
12.309902667999268,3.7974097546062925e-17,-18.75402222220621,-9.472088032615112,-2.1055411382431726,-0.21539945138954467,0.013652025657972475
12.411877632141113,8.98470638460054e-16,-18.754240772079513,-9.472270280908589,-2.1056018203045865,-0.21549421680358088,0.013654996722943302
12.513904333114624,2.62426382043136e-16,-18.75378297974028,-9.472272525414507,-2.105580225066372,-0.21540899313192163,0.013653986416521074
12.615380764007568,3.173835596648191e-16,-18.75398028056341,-9.472298953329918,-2.105637795054398,-0.21541496920265693,0.013656965313314375
12.717027425765991,4.069889781631446e-16,-18.753939578710554,-9.472293928035018,-2.1055792916426412,-0.21544955163841167,0.013653888331708927
12.81902551651001,5.20904422573042e-16,-18.754169644936308,-9.472370022514054,-2.1055999767725493,-0.21545793921980902,0.013654943603423689
12.920730590820312,-2.7209876790029923e-16,-18.753942763347144,-9.47251430385333,-2.105616909118587,-0.21544030769224634,0.013655664755513493
13.02260684967041,3.393551219964659e-16,-18.754041013187575,-9.472151261888309,-2.105561625076262,-0.21544498417913302,0.0136531878497171
13.124118089675903,-2.6634487805268444e-16,-18.754128998293158,-9.472283685451965,-2.1056049157298493,-0.21546627342651725,0.013655004404692361
13.22563886642456,7.929139914519866e-16,-18.75393279953657,-9.472161342528608,-2.1055586039701026,-0.2154047334657393,0.013652896568012324
13.327028036117554,-7.863515176663502e-16,-18.75393159527645,-9.472132598751566,-2.1055874226903475,-0.21543135340490877,0.013654524278081856
13.428505897521973,8.330851692133159e-16,-18.75374895369873,-9.472240377110865,-2.1055800779348015,-0.21543192709809908,0.0136538110184109
13.53082275390625,6.016620045652288e-16,-18.75404445728452,-9.472491440979006,-2.105662551557194,-0.2154317821777171,0.013658192546726748
13.632261514663696,2.7796773842345485e-16,-18.754090513405664,-9.472272114077644,-2.105627063986633,-0.21543471933820468,0.013656072435246835
13.733939170837402,3.2078184095995233e-16,-18.753523440686696,-9.47217384698499,-2.105562087608478,-0.21538083058120266,0.01365312674633442
13.836064100265503,7.938556000945772e-16,-18.75376824919929,-9.472603929576538,-2.1056743232328228,-0.2154368052275194,0.01365828941325544
13.937998294830322,1.1622292742890455e-15,-18.753912948201833,-9.47235993189632,-2.1056238188052743,-0.2153925019994577,0.013656074106357009
14.039898157119751,8.854942078590427e-16,-18.75385313865198,-9.472253179163282,-2.1056070551887256,-0.21538784919884327,0.013655340965723472
14.141402959823608,5.464266312142931e-16,-18.753728069301733,-9.472081166815332,-2.1055714312862284,-0.21545023915089065,0.013653719071657362
14.242826223373413,2.0166565726730533e-16,-18.75420056640568,-9.472122422926162,-2.1055665074504297,-0.21539328633000476,0.01365339380233569
14.344524145126343,7.408712929015861e-16,-18.753750669298203,-9.472275266129058,-2.1056035839191716,-0.21543539146361274,0.013655304568851232
14.446451187133789,-1.238945390774641e-15,-18.753909901846974,-9.472356259631127,-2.1056031801331834,-0.21538411007425015,0.013655020102833877
14.5479896068573,3.5474476352627515e-16,-18.75380075141814,-9.47229217483028,-2.10558204857787,-0.21540880081648506,0.013653759662800373
14.649570226669312,-3.4320205033941624e-16,-18.753951077462464,-9.472317318996723,-2.1056089108959117,-0.21543561427271718,0.013655532653944865
14.751553058624268,6.268496434641205e-16,-18.75398611978566,-9.47235236131992,-2.105611308625202,-0.2154232209454939,0.013655279036009046
14.853399515151978,7.159722060332162e-16,-18.75404284941765,-9.47231770901394,-2.1056303484061223,-0.21539263650306528,0.013656464166555235
14.954843759536743,1.6493613318934786e-17,-18.753894370887217,-9.47251285525421,-2.105657765993818,-0.21541325836010497,0.013657690195077576
15.05701494216919,-4.3282813429098515e-16,-18.753900840964782,-9.472082441636761,-2.1055731356942364,-0.21540352928363027,0.013653746698061953
15.158869743347168,-9.223455086395996e-17,-18.753828884880683,-9.47210374447697,-2.105517758988666,-0.2154796893073922,0.013650861079977972
15.260998249053955,2.144516791631131e-16,-18.754131342459516,-9.472115787412791,-2.105569322618378,-0.21542205064994532,0.013653412942398076
15.362409353256226,8.104819767290073e-16,-18.75382246017325,-9.472608066190215,-2.105652690983317,-0.2154683147397729,0.013657237442151436
15.464175939559937,5.356812796060853e-16,-18.754243333660586,-9.4722271527279,-2.1056070169188645,-0.21542966172393607,0.013655125780455257
15.566352844238281,1.2392457714879224e-16,-18.75408543196169,-9.472315226751473,-2.105610684497881,-0.21541113644954385,0.01365531994157701
15.66845703125,-3.249628295020047e-16,-18.754029113460646,-9.472258908250426,-2.1056127842758703,-0.21544064176987615,0.013655359505170942
15.770442485809326,9.456442185711806e-16,-18.753918387811407,-9.47207307497021,-2.1055283284869315,-0.21542413545787495,0.013651317086243977
15.872431755065918,1.062905303329209e-15,-18.75418311349191,-9.472123746507599,-2.1055442045502337,-0.21541809458330016,0.013652230669858276
15.974058389663696,1.3504265220511338e-16,-18.754263032275574,-9.472283778670963,-2.105575370570152,-0.2153985855904197,0.013653594078735475
16.075942754745483,-1.794656599105153e-16,-18.75409044834489,-9.47206550501222,-2.1055652204120148,-0.2153919990149444,0.013652958957313626
16.177414178848267,1.3906414576668671e-15,-18.753905401060045,-9.472394946734275,-2.1056167400730383,-0.21542884653524574,0.013655620952936133
16.27954387664795,-9.685426690392369e-17,-18.753969600124368,-9.472369640635673,-2.1056169906650033,-0.2154106384062327,0.013655888391159457
16.380942821502686,-2.0579004076470588e-15,-18.75387126581621,-9.472317623600363,-2.105597188473553,-0.21547031020471535,0.013654732281297684
16.482550621032715,1.1899834900197474e-15,-18.75412527276947,-9.47223614736283,-2.1055878756231428,-0.2153685509819302,0.01365446465735703
16.58407998085022,-1.3022512543423464e-15,-18.753913923586456,-9.472189409084042,-2.105586026179861,-0.21546116659117734,0.013654502931187988
16.68600344657898,1.0080624304876521e-17,-18.754151997994505,-9.472334224562868,-2.1056133599009326,-0.21542912508577033,0.013655409609951008
16.787701845169067,2.1816634380765806e-16,-18.754220133624056,-9.472374820782862,-2.1056204527037243,-0.21547444076368147,0.013655986096380114
16.88935351371765,2.0699415873156676e-16,-18.75437164290271,-9.47186665510525,-2.1055311255188855,-0.21541787129194157,0.013651810238087354
16.990980625152588,6.696296802214513e-16,-18.75376764352477,-9.472386127891765,-2.1056066326677065,-0.2154351160013687,0.013655299561209944
17.092955827713013,-3.77810832219298e-16,-18.753953073920695,-9.471935641216188,-2.105492922458886,-0.21543925818574516,0.013649594415613395
17.19432497024536,6.8182662627121e-16,-18.754036187348568,-9.472356111922313,-2.1056206431284195,-0.2154352669867694,0.013655820313496072
17.295928478240967,3.8582088200306956e-16,-18.754155995145958,-9.472336969921589,-2.105601071596235,-0.2154767407405986,0.0136549986733397
17.397687196731567,7.871284693905672e-17,-18.754044072795836,-9.472318932392126,-2.105598926800544,-0.2153844680416998,0.01365481545183639
17.500577688217163,4.3603106199521295e-16,-18.754080458075336,-9.472527441769822,-2.1056899621940777,-0.2154166327430357,0.013659344845188548
17.601898193359375,2.1257729153466264e-15,-18.75402807106211,-9.472209045837742,-2.105579674521036,-0.21546842139265177,0.013653974418329993
17.703892946243286,-4.148155394347172e-16,-18.754069814107815,-9.472132495065814,-2.1055746465024168,-0.21542631693031253,0.013653595511102339
17.805984020233154,-2.6867844058748024e-16,-18.754001240326684,-9.472155927485487,-2.1055785333770047,-0.21541321026940025,0.013654115846143924
17.907480239868164,1.1717254317982461e-15,-18.75378524791221,-9.472060107508499,-2.1055497275997253,-0.21541154699372317,0.013652417271377365
18.009116411209106,-3.605394085626704e-18,-18.75392675083907,-9.472246675412816,-2.1055541602936767,-0.21545169288815627,0.013652888622924625
